Timestamp,Roll_Delta,Pitch_Delta,Heading_Delta,Detected_Gesture,Actual_Roll,Actual_Pitch,Actual_Heading
189131827,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, -1, -1, 0, 0]","[122, 122, 122, 122, 122]"
189158004,0,1,0,Centered,"[12, 12, 12, 12, 12]","[-1, -1, 0, 0, 0]","[122, 122, 122, 122, 122]"
189182392,0,1,0,Centered,"[12, 12, 12, 12, 12]","[-1, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189207807,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189233395,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189258858,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189283745,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189309147,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189337018,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 122]"
189359771,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 122, 123]"
189385559,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 122, 123, 123]"
189410884,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 122, 123, 123, 123]"
189435838,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[122, 123, 123, 123, 123]"
189461268,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189486787,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189515285,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189537266,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189564252,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189587817,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189613627,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189638879,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189663806,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189689291,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189714836,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189739868,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 123]"
189765324,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 123, 124]"
189790855,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 123, 124, 124]"
189818003,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 123, 124, 124, 124]"
189841271,0,0,1,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[123, 124, 124, 124, 124]"
189866833,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
189892289,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
189917285,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
189942734,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
189968280,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
189995285,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190019106,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190045425,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190074274,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190096277,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190154252,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190184249,0,0,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 0]","[124, 124, 124, 124, 124]"
190212949,0,1,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 0, 1]","[124, 124, 124, 124, 124]"
190238273,0,1,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 0, 1, 1]","[124, 124, 124, 124, 124]"
190263704,0,1,0,Centered,"[12, 12, 12, 12, 12]","[0, 0, 1, 1, 1]","[124, 124, 124, 124, 124]"
190293977,0,1,0,Centered,"[12, 12, 12, 12, 12]","[0, 1, 1, 1, 1]","[124, 124, 124, 124, 124]"
190314350,-1,0,0,Centered,"[12, 12, 12, 12, 11]","[1, 1, 1, 1, 1]","[124, 124, 124, 124, 124]"
190340111,-1,0,1,Centered,"[12, 12, 12, 11, 11]","[1, 1, 1, 1, 1]","[124, 124, 124, 124, 125]"
190365017,-1,0,1,Centered,"[12, 12, 11, 11, 11]","[1, 1, 1, 1, 1]","[124, 124, 124, 125, 125]"
190390276,-1,0,1,Centered,"[12, 11, 11, 11, 11]","[1, 1, 1, 1, 1]","[124, 124, 125, 125, 125]"
190416997,0,0,1,Centered,"[11, 11, 11, 11, 11]","[1, 1, 1, 1, 1]","[124, 125, 125, 125, 125]"
190441354,-1,0,0,Centered,"[11, 11, 11, 11, 10]","[1, 1, 1, 1, 1]","[125, 125, 125, 125, 125]"
190469996,-1,0,0,Centered,"[11, 11, 11, 10, 10]","[1, 1, 1, 1, 1]","[125, 125, 125, 125, 125]"
190494463,-1,-1,0,Centered,"[11, 11, 10, 10, 10]","[1, 1, 1, 1, 0]","[125, 125, 125, 125, 125]"
190518489,-1,-1,0,Centered,"[11, 10, 10, 10, 10]","[1, 1, 1, 0, 0]","[125, 125, 125, 125, 125]"
190572464,0,0,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 0, 0, 1]","[125, 125, 125, 125, 125]"
190600293,0,-1,0,Centered,"[10, 10, 10, 10, 10]","[1, 0, 0, 1, 0]","[125, 125, 125, 125, 125]"
190649303,0,0,0,Centered,"[10, 10, 10, 10, 10]","[0, 0, 1, 0, 0]","[125, 125, 125, 125, 125]"
190704728,1,1,0,Centered,"[10, 10, 10, 10, 11]","[0, 1, 0, 0, 1]","[125, 125, 125, 125, 125]"
190728281,1,0,0,Centered,"[10, 10, 10, 11, 11]","[1, 0, 0, 1, 1]","[125, 125, 125, 125, 125]"
190753989,0,1,0,Centered,"[10, 10, 11, 11, 10]","[0, 0, 1, 1, 1]","[125, 125, 125, 125, 125]"
190779014,0,1,0,Centered,"[10, 11, 11, 10, 10]","[0, 1, 1, 1, 1]","[125, 125, 125, 125, 125]"
190804282,0,0,0,Centered,"[11, 11, 10, 10, 11]","[1, 1, 1, 1, 1]","[125, 125, 125, 125, 125]"
190833270,-1,0,1,Centered,"[11, 10, 10, 11, 10]","[1, 1, 1, 1, 1]","[125, 125, 125, 125, 126]"
190855308,1,0,1,Centered,"[10, 10, 11, 10, 11]","[1, 1, 1, 1, 1]","[125, 125, 125, 126, 126]"
190882576,1,0,1,Centered,"[10, 11, 10, 11, 11]","[1, 1, 1, 1, 1]","[125, 125, 126, 126, 126]"
190905810,0,0,1,Centered,"[11, 10, 11, 11, 11]","[1, 1, 1, 1, 1]","[125, 126, 126, 126, 126]"
190930817,1,1,0,Centered,"[10, 11, 11, 11, 11]","[1, 1, 1, 1, 2]","[126, 126, 126, 126, 126]"
190956966,0,0,0,Centered,"[11, 11, 11, 11, 11]","[1, 1, 1, 2, 1]","[126, 126, 126, 126, 126]"
190981983,-1,0,0,Centered,"[11, 11, 11, 11, 10]","[1, 1, 2, 1, 1]","[126, 126, 126, 126, 126]"
191007328,-1,0,0,Centered,"[11, 11, 11, 10, 10]","[1, 2, 1, 1, 1]","[126, 126, 126, 126, 126]"
191032754,-1,-1,0,Centered,"[11, 11, 10, 10, 10]","[2, 1, 1, 1, 1]","[126, 126, 126, 126, 126]"
191057778,-1,0,0,Centered,"[11, 10, 10, 10, 10]","[1, 1, 1, 1, 1]","[126, 126, 126, 126, 126]"
191083063,0,0,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 1, 1, 1]","[126, 126, 126, 126, 126]"
191108649,0,-1,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 1, 1, 0]","[126, 126, 126, 126, 126]"
191133642,0,0,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 1, 0, 1]","[126, 126, 126, 126, 126]"
191159097,0,0,0,Centered,"[10, 10, 10, 10, 10]","[1, 1, 0, 1, 1]","[126, 126, 126, 126, 126]"
191188278,1,0,0,Centered,"[10, 10, 10, 10, 11]","[1, 0, 1, 1, 1]","[126, 126, 126, 126, 126]"
191218278,1,1,1,Centered,"[10, 10, 10, 11, 11]","[0, 1, 1, 1, 1]","[126, 126, 126, 126, 127]"
191248322,1,0,1,Centered,"[10, 10, 11, 11, 11]","[1, 1, 1, 1, 1]","[126, 126, 126, 127, 127]"
191304727,1,0,1,Centered,"[10, 11, 11, 11, 11]","[1, 1, 1, 1, 1]","[126, 126, 127, 127, 127]"
191327820,0,0,1,Centered,"[11, 11, 11, 11, 11]","[1, 1, 1, 1, 1]","[126, 127, 127, 127, 127]"
191353692,0,0,0,Centered,"[11, 11, 11, 11, 11]","[1, 1, 1, 1, 1]","[127, 127, 127, 127, 127]"
191378981,1,0,0,Centered,"[11, 11, 11, 11, 12]","[1, 1, 1, 1, 1]","[127, 127, 127, 127, 127]"
191405462,1,0,0,Centered,"[11, 11, 11, 12, 12]","[1, 1, 1, 1, 1]","[127, 127, 127, 127, 127]"
191429454,1,0,1,Centered,"[11, 11, 12, 12, 12]","[1, 1, 1, 1, 1]","[127, 127, 127, 127, 128]"
191484866,1,0,1,Centered,"[11, 12, 12, 12, 12]","[1, 1, 1, 1, 1]","[127, 127, 127, 128, 128]"
191508510,-1,0,2,Centered,"[12, 12, 12, 12, 11]","[1, 1, 1, 1, 1]","[127, 127, 128, 128, 129]"
191564720,-2,0,2,Centered,"[12, 12, 12, 11, 10]","[1, 1, 1, 1, 1]","[127, 128, 128, 129, 129]"
191615480,-4,1,1,Centered,"[12, 12, 11, 10, 8]","[1, 1, 1, 1, 2]","[128, 128, 129, 129, 129]"
191640449,-6,1,2,down,"[12, 11, 10, 8, 6]","[1, 1, 1, 2, 2]","[128, 129, 129, 129, 130]"
191668299,-6,1,1,down,"[11, 10, 8, 6, 5]","[1, 1, 2, 2, 2]","[129, 129, 129, 130, 130]"
191716837,-7,2,2,Centered,"[10, 8, 6, 5, 3]","[1, 2, 2, 2, 3]","[129, 129, 130, 130, 131]"
191742082,-7,2,3,Centered,"[8, 6, 5, 3, 1]","[2, 2, 2, 3, 4]","[129, 130, 130, 131, 132]"
191772465,-6,3,3,Centered,"[6, 5, 3, 1, 0]","[2, 2, 3, 4, 5]","[130, 130, 131, 132, 133]"
191800296,-5,3,4,Centered,"[5, 3, 1, 0, 0]","[2, 3, 4, 5, 5]","[130, 131, 132, 133, 134]"
191851596,-7,2,5,Centered,"[3, 1, 0, 0, -4]","[3, 4, 5, 5, 5]","[131, 132, 133, 134, 136]"
191877387,-7,1,5,Centered,"[1, 0, 0, -4, -6]","[4, 5, 5, 5, 5]","[132, 133, 134, 136, 137]"
191903412,-8,0,4,Centered,"[0, 0, -4, -6, -8]","[5, 5, 5, 5, 5]","[133, 134, 136, 137, 137]"
191927794,-10,0,4,Centered,"[0, -4, -6, -8, -10]","[5, 5, 5, 5, 5]","[134, 136, 137, 137, 138]"
191953366,-9,0,3,Centered,"[-4, -6, -8, -10, -13]","[5, 5, 5, 5, 5]","[136, 137, 137, 138, 139]"
191978968,-9,-1,2,Centered,"[-6, -8, -10, -13, -15]","[5, 5, 5, 5, 4]","[137, 137, 138, 139, 139]"
192009458,-10,-1,3,Centered,"[-8, -10, -13, -15, -18]","[5, 5, 5, 4, 4]","[137, 138, 139, 139, 140]"
192033453,-10,-2,3,Centered,"[-10, -13, -15, -18, -20]","[5, 5, 4, 4, 3]","[138, 139, 139, 140, 141]"
192081512,-11,-3,3,Centered,"[-13, -15, -18, -20, -24]","[5, 4, 4, 3, 2]","[139, 139, 140, 141, 142]"
192113282,-11,-3,4,Centered,"[-15, -18, -20, -24, -26]","[4, 4, 3, 2, 1]","[139, 140, 141, 142, 143]"
192165441,-10,-3,3,Centered,"[-18, -20, -24, -26, -28]","[4, 3, 2, 1, 1]","[140, 141, 142, 143, 143]"
192189639,-9,-3,3,Centered,"[-20, -24, -26, -28, -29]","[3, 2, 1, 1, 0]","[141, 142, 143, 143, 144]"
192253453,-8,-2,2,Centered,"[-24, -26, -28, -29, -32]","[2, 1, 1, 0, 0]","[142, 143, 143, 144, 144]"
192277440,-7,-2,1,Centered,"[-26, -28, -29, -32, -33]","[1, 1, 0, 0, -1]","[143, 143, 144, 144, 144]"
192301446,-5,-3,1,Centered,"[-28, -29, -32, -33, -33]","[1, 0, 0, -1, -2]","[143, 144, 144, 144, 144]"
192509276,-6,-2,-1,Centered,"[-29, -32, -33, -33, -35]","[0, 0, -1, -2, -2]","[144, 144, 144, 144, 143]"
192539276,-3,-2,-1,,"[-32, -33, -33, -35, -35]","[0, -1, -2, -2, -2]","[144, 144, 144, 143, 143]"
192586952,-2,0,-2,Centered,"[-33, -33, -35, -35, -35]","[-1, -2, -2, -2, -1]","[144, 144, 143, 143, 142]"
192612287,-2,1,-2,Centered,"[-33, -35, -35, -35, -35]","[-2, -2, -2, -1, -1]","[144, 143, 143, 142, 142]"
192640981,0,1,-1,Centered,"[-35, -35, -35, -35, -35]","[-2, -2, -1, -1, -1]","[143, 143, 142, 142, 142]"
192665438,0,1,-1,Centered,"[-35, -35, -35, -35, -35]","[-2, -1, -1, -1, -1]","[143, 142, 142, 142, 142]"
192699511,1,0,0,Centered,"[-35, -35, -35, -35, -34]","[-1, -1, -1, -1, -1]","[142, 142, 142, 142, 142]"
192747026,1,0,0,Centered,"[-35, -35, -35, -34, -34]","[-1, -1, -1, -1, -1]","[142, 142, 142, 142, 142]"
192772249,1,0,0,Centered,"[-35, -35, -34, -34, -34]","[-1, -1, -1, -1, -1]","[142, 142, 142, 142, 142]"
192797825,2,0,-1,Centered,"[-35, -34, -34, -34, -33]","[-1, -1, -1, -1, -1]","[142, 142, 142, 142, 141]"
192823266,1,0,-1,Centered,"[-34, -34, -34, -33, -33]","[-1, -1, -1, -1, -1]","[142, 142, 142, 141, 141]"
192848262,1,1,-1,Centered,"[-34, -34, -33, -33, -33]","[-1, -1, -1, -1, 0]","[142, 142, 141, 141, 141]"
192873931,2,1,-1,Centered,"[-34, -33, -33, -33, -32]","[-1, -1, -1, 0, 0]","[142, 141, 141, 141, 141]"
192898997,1,1,0,Centered,"[-33, -33, -33, -32, -32]","[-1, -1, 0, 0, 0]","[141, 141, 141, 141, 141]"
192926950,1,1,0,Centered,"[-33, -33, -32, -32, -32]","[-1, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
192949731,1,0,0,Centered,"[-33, -32, -32, -32, -32]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
192975330,0,0,0,Centered,"[-32, -32, -32, -32, -32]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193000751,0,0,0,Centered,"[-32, -32, -32, -32, -32]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193025807,0,0,0,Centered,"[-32, -32, -32, -32, -32]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193052245,0,0,0,Centered,"[-32, -32, -32, -32, -32]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193076445,1,0,0,Centered,"[-32, -32, -32, -32, -31]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193110309,1,0,0,Centered,"[-32, -32, -32, -31, -31]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193163358,1,0,0,Centered,"[-32, -32, -31, -31, -31]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193186258,1,0,0,Centered,"[-32, -31, -31, -31, -31]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193211784,0,0,0,Centered,"[-31, -31, -31, -31, -31]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193238251,1,0,0,Centered,"[-31, -31, -31, -31, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193262260,1,0,0,Centered,"[-31, -31, -31, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193288002,1,0,0,Centered,"[-31, -31, -30, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193313350,1,0,0,Centered,"[-31, -30, -30, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193338266,0,0,0,Centered,"[-30, -30, -30, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193363639,0,0,0,Centered,"[-30, -30, -30, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193389330,0,0,0,Centered,"[-30, -30, -30, -30, -30]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193414953,1,0,0,Centered,"[-30, -30, -30, -30, -29]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193439805,1,0,0,Centered,"[-30, -30, -30, -29, -29]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193465236,1,0,0,Centered,"[-30, -30, -29, -29, -29]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193490744,1,0,0,Centered,"[-30, -29, -29, -29, -29]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193515738,1,0,0,Centered,"[-29, -29, -29, -29, -28]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193540991,1,0,0,Centered,"[-29, -29, -29, -28, -28]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193566558,1,0,0,Centered,"[-29, -29, -28, -28, -28]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193595244,1,0,0,Centered,"[-29, -28, -28, -28, -28]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193617254,1,0,0,Centered,"[-28, -28, -28, -28, -27]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193643390,1,0,0,Centered,"[-28, -28, -28, -27, -27]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193667801,1,0,0,Centered,"[-28, -28, -27, -27, -27]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193692997,2,0,0,Centered,"[-28, -27, -27, -27, -26]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193718306,1,0,0,Centered,"[-27, -27, -27, -26, -26]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193743789,1,0,0,Centered,"[-27, -27, -26, -26, -26]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193768996,1,0,0,Centered,"[-27, -26, -26, -26, -26]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193794795,1,0,0,Centered,"[-26, -26, -26, -26, -25]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193819976,1,0,0,Centered,"[-26, -26, -26, -25, -25]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193845361,1,0,0,Centered,"[-26, -26, -25, -25, -25]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193870802,1,0,0,Centered,"[-26, -25, -25, -25, -25]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193896975,1,0,0,Centered,"[-25, -25, -25, -25, -24]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193921339,1,0,0,Centered,"[-25, -25, -25, -24, -24]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193948978,1,0,0,Centered,"[-25, -25, -24, -24, -24]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193971726,1,0,0,Centered,"[-25, -24, -24, -24, -24]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
193997327,1,0,0,Centered,"[-24, -24, -24, -24, -23]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194022822,1,0,0,Centered,"[-24, -24, -24, -23, -23]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194047945,1,0,0,Centered,"[-24, -24, -23, -23, -23]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194078212,2,0,0,Centered,"[-24, -23, -23, -23, -22]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194106970,1,0,0,Centered,"[-23, -23, -23, -22, -22]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194135242,1,0,0,Centered,"[-23, -23, -22, -22, -22]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194157731,1,0,0,Centered,"[-23, -22, -22, -22, -22]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194184402,1,0,0,Centered,"[-22, -22, -22, -22, -21]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194208241,1,0,0,Centered,"[-22, -22, -22, -21, -21]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194233947,1,0,0,Centered,"[-22, -22, -21, -21, -21]","[0, 0, 0, 0, 0]","[141, 141, 141, 141, 141]"
194259238,2,1,0,Centered,"[-22, -21, -21, -21, -20]","[0, 0, 0, 0, 1]","[141, 141, 141, 141, 141]"
194284652,1,1,0,Centered,"[-21, -21, -21, -20, -20]","[0, 0, 0, 1, 1]","[141, 141, 141, 141, 141]"
194313251,1,1,0,Centered,"[-21, -21, -20, -20, -20]","[0, 0, 1, 1, 1]","[141, 141, 141, 141, 141]"
194336942,2,1,0,Centered,"[-21, -20, -20, -20, -19]","[0, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194361529,1,0,0,Centered,"[-20, -20, -20, -19, -19]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194385741,1,0,0,Centered,"[-20, -20, -19, -19, -19]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194411244,1,0,0,Centered,"[-20, -19, -19, -19, -19]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194438248,1,0,0,Centered,"[-19, -19, -19, -19, -18]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194461774,1,0,0,Centered,"[-19, -19, -19, -18, -18]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194487241,1,0,0,Centered,"[-19, -19, -18, -18, -18]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194512793,2,0,0,Centered,"[-19, -18, -18, -18, -17]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194537960,1,0,0,Centered,"[-18, -18, -18, -17, -17]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194563520,1,0,0,Centered,"[-18, -18, -17, -17, -17]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194588283,2,0,0,Centered,"[-18, -17, -17, -17, -16]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194613849,1,0,0,Centered,"[-17, -17, -17, -16, -16]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194639067,1,0,0,Centered,"[-17, -17, -16, -16, -16]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194669219,1,0,0,Centered,"[-17, -16, -16, -16, -16]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 141]"
194698561,1,0,1,Centered,"[-16, -16, -16, -16, -15]","[1, 1, 1, 1, 1]","[141, 141, 141, 141, 142]"
194724921,1,0,1,Centered,"[-16, -16, -16, -15, -15]","[1, 1, 1, 1, 1]","[141, 141, 141, 142, 142]"
194749244,1,0,1,Centered,"[-16, -16, -15, -15, -15]","[1, 1, 1, 1, 1]","[141, 141, 142, 142, 142]"
194774329,2,0,1,Centered,"[-16, -15, -15, -15, -14]","[1, 1, 1, 1, 1]","[141, 142, 142, 142, 142]"
194799957,1,0,0,Centered,"[-15, -15, -15, -14, -14]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194824972,1,0,0,Centered,"[-15, -15, -14, -14, -14]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194854233,1,0,0,Centered,"[-15, -14, -14, -14, -14]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194875651,1,0,0,Centered,"[-14, -14, -14, -14, -13]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194903761,1,0,0,Centered,"[-14, -14, -14, -13, -13]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194926249,1,0,0,Centered,"[-14, -14, -13, -13, -13]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194951746,2,0,0,Centered,"[-14, -13, -13, -13, -12]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
194979260,1,0,0,Centered,"[-13, -13, -13, -12, -12]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
195003430,2,0,0,Centered,"[-13, -13, -12, -12, -11]","[1, 1, 1, 1, 1]","[142, 142, 142, 142, 142]"
195045268,2,1,0,Centered,"[-13, -12, -12, -11, -11]","[1, 1, 1, 1, 2]","[142, 142, 142, 142, 142]"
195070234,2,1,0,Centered,"[-12, -12, -11, -11, -10]","[1, 1, 1, 2, 2]","[142, 142, 142, 142, 142]"
195096954,2,1,0,Centered,"[-12, -11, -11, -10, -10]","[1, 1, 2, 2, 2]","[142, 142, 142, 142, 142]"
195120792,2,1,0,Centered,"[-11, -11, -10, -10, -9]","[1, 2, 2, 2, 2]","[142, 142, 142, 142, 142]"
195146482,2,0,1,Centered,"[-11, -10, -10, -9, -9]","[2, 2, 2, 2, 2]","[142, 142, 142, 142, 143]"
195172935,2,0,1,Centered,"[-10, -10, -9, -9, -8]","[2, 2, 2, 2, 2]","[142, 142, 142, 143, 143]"
195196723,2,0,1,Centered,"[-10, -9, -9, -8, -8]","[2, 2, 2, 2, 2]","[142, 142, 143, 143, 143]"
195222039,2,0,1,Centered,"[-9, -9, -8, -8, -7]","[2, 2, 2, 2, 2]","[142, 143, 143, 143, 143]"
195247234,3,0,0,Centered,"[-9, -8, -8, -7, -6]","[2, 2, 2, 2, 2]","[143, 143, 143, 143, 143]"
